chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new
2025-11-08,58,Sugar On My Tongue,"Tyler, The Creator",15,41,51,False
2025-11-08,59,12 To 12,sombr,11,41,46,False
2025-11-08,60,House Again,Hudson Westbrook,28,47,55,False
2025-11-08,61,The Dead Dance,Lady Gaga,8,40,60,False
2025-11-08,62,When Did You Get Hot?,Sabrina Carpenter,9,17,45,False
2025-11-08,63,Nice To Meet You,Myles Smith,21,62,62,False
2025-11-08,64,Beautiful Things,Megan Moroney,1,64,0,True
2025-11-08,65,Last One To Know,Gavin Adcock,11,54,65,False
2025-11-08,66,I'm Not There For You,Jessie Murph,1,66,0,True
2025-11-08,67,Better Me For You (Brown Eyes),Max McNown,20,50,66,False
2025-11-08,68,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,19,32,64,False
2025-11-08,69,Heart Of Stone,Jelly Roll,11,53,70,False
2025-11-08,70,Where Is My Husband!,RAYE,5,67,67,False
2025-11-08,71,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",5,71,71,False
2025-11-08,72,Strategy,Twice,15,51,69,False
2025-11-08,73,The Fall,Cody Johnson,5,73,77,False
2025-11-08,74,Sparks,Coldplay,16,74,80,False
2025-11-08,75,What Kinda Man,Parker McCollum,7,75,81,False
2025-11-08,76,Went Legit,G Herbo,15,73,73,False
2025-11-08,77,20 Cigarettes,Morgan Wallen,23,20,0,False
2025-11-08,78,What You Is,YoungBoy Never Broke Again & Mellow Rackz,4,75,75,False
2025-11-08,79,Camera,Ed Sheeran,7,58,78,False
2025-11-08,80,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",17,50,74,False
2025-11-08,81,Nobody's Son,Sabrina Carpenter,9,12,82,False
2025-11-08,82,Bar None,Jordan Davis,17,37,72,False
2025-11-08,83,Sienna,The Marias,8,74,83,False
2025-11-08,84,Wish,Diplo Featuring Trippie Redd,4,79,79,False
2025-11-08,85,Pixelated Kisses,Joji,3,38,38,False
2025-11-08,86,Amen,Shaboozey & Jelly Roll,25,56,85,False
2025-11-08,87,A Couple Minutes,Olivia Dean,1,87,0,True
2025-11-08,88,How Far Does A Goodbye Go,Jason Aldean,3,88,90,False
2025-11-08,89,Heavens To Betsy,Jackson Dean,2,89,95,False
2025-11-08,90,Breakin' Dishes,Rihanna,7,82,89,False
2025-11-08,91,Maui Wowie,Kid Cudi,3,71,76,False
2025-11-08,92,"3,2,1",Tucker Wetmore,3,92,94,False
2025-11-08,93,ErrTime,Cardi B,6,43,84,False
2025-11-08,94,Nice To Each Other,Olivia Dean,3,88,88,False
2025-11-08,95,The Subway,Chappell Roan,13,3,68,False
2025-11-08,96,Amor,Emmanuel Cortes,1,96,0,True
2025-11-08,97,Let Down,Radiohead,10,91,93,False
2025-11-08,98,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,23,8,0,False
2025-11-08,99,Outside,Cardi B,19,10,86,False
2025-11-08,100,Favorite Country Song,HARDY,1,100,0,True
2025-11-15,1,The Fate Of Ophelia,Taylor Swift,5,1,1,False
2025-11-15,2,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",20,1,2,False
2025-11-15,3,Ordinary,Alex Warren,39,1,3,False
2025-11-15,4,Opalite,Taylor Swift,5,2,4,False
2025-11-15,5,Man I Need,Olivia Dean,11,5,5,False
2025-11-15,6,Daisies,Justin Bieber,17,2,6,False
2025-11-15,7,Folded,Kehlani,21,7,7,False
2025-11-15,8,Mutt,Leon Thomas,40,8,10,False
2025-11-15,9,I Got Better,Morgan Wallen,25,7,9,False
2025-11-15,10,Thriller,Michael Jackson,26,4,32,False
2025-11-15,11,Back To Friends,sombr,32,11,12,False
2025-11-15,12,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",19,3,18,False
2025-11-15,13,Elizabeth Taylor,Taylor Swift,5,3,8,False
2025-11-15,14,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",20,4,13,False
2025-11-15,15,What I Want,Morgan Wallen Featuring Tate McRae,25,1,15,False
2025-11-15,16,It Depends,Chris Brown Featuring Bryson Tiller,15,16,19,False
2025-11-15,17,Tears,Sabrina Carpenter,10,3,20,False
2025-11-15,18,Manchild,Sabrina Carpenter,22,1,16,False
2025-11-15,19,Love Me Not,Ravyn Lenae,32,5,17,False
2025-11-15,20,Father Figure,Taylor Swift,5,4,11,False
2025-11-15,21,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",42,1,0,False
2025-11-15,22,Ghostbusters,Ray Parker Jr.,26,1,0,False
2025-11-15,23,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",19,8,23,False
2025-11-15,24,Somebody's Watching Me,Rockwell,22,2,0,False
2025-11-15,25,Choosin' Texas,Ella Langley,3,25,35,False
2025-11-15,26,This Is Halloween,The Citizens of Halloween,4,26,47,False
2025-11-15,27,Tit For Tat,Tate McRae,6,3,27,False
2025-11-15,28,Wi$h Li$t,Taylor Swift,5,6,14,False
2025-11-15,29,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",19,15,30,False
2025-11-15,30,Dracula,Tame Impala & JENNIE,6,30,39,False
2025-11-15,31,All I Want For Christmas Is You,Mariah Carey,72,1,0,False
2025-11-15,32,The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,5,8,21,False
2025-11-15,33,Gabriela,KATSEYE,16,33,37,False
2025-11-15,34,Happen To Me,Russell Dickerson,29,28,42,False
2025-11-15,35,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",19,21,36,False
2025-11-15,36,No Broke Boys,Disco Lines & Tinashe,17,36,41,False
2025-11-15,37,Wood,Taylor Swift,5,5,24,False
2025-11-15,38,Actually Romantic,Taylor Swift,5,7,25,False
2025-11-15,39,Free,Rumi & JINU: EJAE & Andrew Choi,19,23,40,False
2025-11-15,40,Back In The Saddle,Luke Combs,15,22,22,False
2025-11-15,41,Cancelled!,Taylor Swift,5,10,28,False
2025-11-15,42,6 Months Later,Megan Moroney,20,30,46,False
2025-11-15,43,Last Christmas,Wham!,46,3,0,False
2025-11-15,44,Don't Mind If I Do,Riley Green Featuring Ella Langley,14,44,45,False
2025-11-15,45,Yukon,Justin Bieber,17,17,43,False
2025-11-15,46,So Easy (To Fall In Love),Olivia Dean,6,44,44,False
2025-11-15,47,Shot Callin,YoungBoy Never Broke Again,8,43,48,False
2025-11-15,48,Somewhere Over Laredo,Lainey Wilson,18,48,49,False
2025-11-15,49,Eldest Daughter,Taylor Swift,5,9,29,False
2025-11-15,50,wgft,Gunna Featuring Burna Boy,13,50,55,False
2025-11-15,51,Ruin The Friendship,Taylor Swift,5,11,31,False
2025-11-15,52,Hell At Night,BigXthaPlug Featuring Ella Langley,13,35,52,False
2025-11-15,53,Is It A Crime,Mariah The Scientist & Kali Uchis,13,53,53,False
2025-11-15,54,House Again,Hudson Westbrook,29,47,60,False
2025-11-15,55,Honey,Taylor Swift,5,12,33,False
2025-11-15,56,Darlin',Chase Matthew,7,56,57,False
2025-11-15,57,The Dead Dance,Lady Gaga,9,40,61,False
2025-11-15,58,Jealous Type,Doja Cat,11,28,54,False
2025-11-15,59,Safe,Cardi B Featuring Kehlani,7,26,56,False
2025-11-15,60,Better Me For You (Brown Eyes),Max McNown,21,50,67,False
2025-11-15,61,Nice To Meet You,Myles Smith,22,61,63,False
2025-11-15,62,20 Cigarettes,Morgan Wallen,24,20,77,False
2025-11-15,63,Last One To Know,Gavin Adcock,12,54,65,False
2025-11-15,64,Sugar On My Tongue,"Tyler, The Creator",16,41,58,False
2025-11-15,65,Where Is My Husband!,RAYE,6,65,70,False
2025-11-15,66,12 To 12,sombr,12,41,59,False
2025-11-15,67,When Did You Get Hot?,Sabrina Carpenter,10,17,62,False
2025-11-15,68,Camera,Ed Sheeran,8,58,79,False
2025-11-15,69,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",6,69,71,False
2025-11-15,70,The Fall,Cody Johnson,6,70,73,False
2025-11-15,71,Heavens To Betsy,Jackson Dean,3,71,89,False
2025-11-15,72,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,20,32,68,False
2025-11-15,73,Strategy,Twice,16,51,72,False
2025-11-15,74,What Kinda Man,Parker McCollum,8,74,75,False
2025-11-15,75,Heart Of Stone,Jelly Roll,12,53,69,False
2025-11-15,76,Sparks,Coldplay,17,74,74,False
2025-11-15,77,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",18,50,80,False
2025-11-15,78,Went Legit,G Herbo,16,73,76,False
2025-11-15,79,Days Like These,Luke Combs,2,79,0,False
2025-11-15,80,Lover Girl,Megan Thee Stallion,2,38,38,False
2025-11-15,81,What You Is,YoungBoy Never Broke Again & Mellow Rackz,5,75,78,False
2025-11-15,82,Amen,Shaboozey & Jelly Roll,26,56,86,False
2025-11-15,83,A Couple Minutes,Olivia Dean,2,83,87,False
2025-11-15,84,How Far Does A Goodbye Go,Jason Aldean,4,84,88,False
2025-11-15,85,Beautiful Things,Megan Moroney,2,64,64,False
2025-11-15,86,Sienna,The Marias,9,74,83,False
2025-11-15,87,Bar None,Jordan Davis,18,37,82,False
2025-11-15,88,Nobody's Son,Sabrina Carpenter,10,12,81,False
2025-11-15,89,Spaghetti,Le Sserafim & J-Hope,2,50,50,False
2025-11-15,90,Favorite Country Song,HARDY,2,90,100,False
2025-11-15,91,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,24,8,98,False
2025-11-15,92,Wish,Diplo Featuring Trippie Redd,5,79,84,False
2025-11-15,93,Come N Go,Yeat,1,93,0,True
2025-11-15,94,"3,2,1",Tucker Wetmore,4,92,92,False
2025-11-15,95,I'm Not There For You,Jessie Murph,2,66,66,False
2025-11-15,96,Breakin' Dishes,Rihanna,8,82,90,False
2025-11-15,97,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",21,44,0,False
2025-11-15,98,Let Down,Radiohead,11,91,97,False
2025-11-15,99,3am,Loe Shimmy & Don Toliver,2,99,0,False
2025-11-15,100,Nice To Each Other,Olivia Dean,4,88,94,False
2025-11-22,1,The Fate Of Ophelia,Taylor Swift,6,1,1,False
2025-11-22,2,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",21,1,2,False
2025-11-22,3,Ordinary,Alex Warren,40,1,3,False
2025-11-22,4,Man I Need,Olivia Dean,12,4,5,False
2025-11-22,5,Opalite,Taylor Swift,6,2,4,False
2025-11-22,6,Daisies,Justin Bieber,18,2,6,False
2025-11-22,7,Mutt,Leon Thomas,41,7,8,False
2025-11-22,8,Folded,Kehlani,22,7,7,False
2025-11-22,9,I Got Better,Morgan Wallen,26,7,9,False
2025-11-22,10,Back To Friends,sombr,33,10,11,False
2025-11-22,11,All I Want For Christmas Is You,Mariah Carey,73,1,31,False
2025-11-22,12,Travelin' Soldier,Cody Johnson,1,12,0,True
2025-11-22,13,Last Christmas,Wham!,47,3,43,False
2025-11-22,14,What I Want,Morgan Wallen Featuring Tate McRae,26,1,15,False
2025-11-22,15,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",20,3,12,False
2025-11-22,16,It Depends,Chris Brown Featuring Bryson Tiller,16,16,16,False
2025-11-22,17,Elizabeth Taylor,Taylor Swift,6,3,13,False
2025-11-22,18,Tears,Sabrina Carpenter,11,3,17,False
2025-11-22,19,Rockin' Around The Christmas Tree,Brenda Lee,65,1,0,False
2025-11-22,20,Jingle Bell Rock,Bobby Helms,62,3,0,False
2025-11-22,21,Choosin' Texas,Ella Langley,4,21,25,False
2025-11-22,22,Love Me Not,Ravyn Lenae,33,5,19,False
2025-11-22,23,Manchild,Sabrina Carpenter,23,1,18,False
2025-11-22,24,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",21,4,14,False
2025-11-22,25,Tit For Tat,Tate McRae,7,3,27,False
2025-11-22,26,Wi$h Li$t,Taylor Swift,6,6,28,False
2025-11-22,27,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",20,8,23,False
2025-11-22,28,Father Figure,Taylor Swift,6,4,20,False
2025-11-22,29,So Easy (To Fall In Love),Olivia Dean,7,29,46,False
2025-11-22,30,Santa Tell Me,Ariana Grande,30,5,0,False
2025-11-22,31,Gabriela,KATSEYE,17,31,33,False
2025-11-22,32,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",20,15,29,False
2025-11-22,33,The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,6,8,32,False
2025-11-22,34,Don't Mind If I Do,Riley Green Featuring Ella Langley,15,34,44,False
2025-11-22,35,Happen To Me,Russell Dickerson,30,28,34,False
2025-11-22,36,No Broke Boys,Disco Lines & Tinashe,18,36,36,False
2025-11-22,37,6 Months Later,Megan Moroney,21,30,42,False
2025-11-22,38,Dracula,Tame Impala & JENNIE,7,30,30,False
2025-11-22,39,Somewhere Over Laredo,Lainey Wilson,19,39,48,False
2025-11-22,40,wgft,Gunna Featuring Burna Boy,14,40,50,False
2025-11-22,41,Underneath The Tree,Kelly Clarkson,33,9,0,False
2025-11-22,42,Ruin The Friendship,Taylor Swift,6,11,51,False
2025-11-22,43,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",20,21,35,False
2025-11-22,44,Free,Rumi & JINU: EJAE & Andrew Choi,20,23,39,False
2025-11-22,45,Is It A Crime,Mariah The Scientist & Kali Uchis,14,45,53,False
2025-11-22,46,Hell At Night,BigXthaPlug Featuring Ella Langley,14,35,52,False
2025-11-22,47,It's The Most Wonderful Time Of The Year,Andy Williams,46,5,0,False
2025-11-22,48,It's Beginning To Look A Lot Like Christmas,Michael Buble,25,12,0,False
2025-11-22,49,Yukon,Justin Bieber,18,17,45,False
2025-11-22,50,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",50,9,0,False
2025-11-22,51,Shot Callin,YoungBoy Never Broke Again,9,43,47,False
2025-11-22,52,Darlin',Chase Matthew,8,52,56,False
2025-11-22,53,House Again,Hudson Westbrook,30,47,54,False
2025-11-22,54,Nice To Meet You,Myles Smith,23,54,61,False
2025-11-22,55,20 Cigarettes,Morgan Wallen,25,20,62,False
2025-11-22,56,Jealous Type,Doja Cat,12,28,58,False
2025-11-22,57,Eldest Daughter,Taylor Swift,6,9,49,False
2025-11-22,58,Where Is My Husband!,RAYE,7,58,65,False
2025-11-22,59,Back In The Saddle,Luke Combs,16,22,40,False
2025-11-22,60,Wood,Taylor Swift,6,5,37,False
2025-11-22,61,Actually Romantic,Taylor Swift,6,7,38,False
2025-11-22,62,Better Me For You (Brown Eyes),Max McNown,22,50,60,False
2025-11-22,63,Out The Window,Kehlani,1,63,0,True
2025-11-22,64,Cancelled!,Taylor Swift,6,10,41,False
2025-11-22,65,Last One To Know,Gavin Adcock,13,54,63,False
2025-11-22,66,12 To 12,sombr,13,41,66,False
2025-11-22,67,Safe,Cardi B Featuring Kehlani,8,26,59,False
2025-11-22,68,The Fall,Cody Johnson,7,68,70,False
2025-11-22,69,Sugar On My Tongue,"Tyler, The Creator",17,41,64,False
2025-11-22,70,Went Legit,G Herbo,17,70,78,False
2025-11-22,71,Honey,Taylor Swift,6,12,55,False
2025-11-22,72,A Couple Minutes,Olivia Dean,3,72,83,False
2025-11-22,73,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",7,69,69,False
2025-11-22,74,When Did You Get Hot?,Sabrina Carpenter,11,17,67,False
2025-11-22,75,The Dead Dance,Lady Gaga,10,40,57,False
2025-11-22,76,Sparks,Coldplay,18,74,76,False
2025-11-22,77,Camera,Ed Sheeran,9,58,68,False
2025-11-22,78,What Kinda Man,Parker McCollum,9,74,74,False
2025-11-22,79,Past Won't Leave My Bed,Joji,1,79,0,True
2025-11-22,80,How Far Does A Goodbye Go,Jason Aldean,5,80,84,False
2025-11-22,81,Days Like These,Luke Combs,3,79,79,False
2025-11-22,82,La Perla,ROSALIA & Yahritza y Su Esencia,1,82,0,True
2025-11-22,83,Heart Of Stone,Jelly Roll,13,53,75,False
2025-11-22,84,Amen,Shaboozey & Jelly Roll,27,56,82,False
2025-11-22,85,What You Is,YoungBoy Never Broke Again & Mellow Rackz,6,75,81,False
2025-11-22,86,Sienna,The Marias,10,74,86,False
2025-11-22,87,Strategy,Twice,17,51,73,False
2025-11-22,88,ErrTime,Cardi B,7,43,0,False
2025-11-22,89,Beautiful Things,Megan Moroney,3,64,85,False
2025-11-22,90,Favorite Country Song,HARDY,3,90,90,False
2025-11-22,91,Nice To Each Other,Olivia Dean,5,88,100,False
2025-11-22,92,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",19,50,77,False
2025-11-22,93,Amor,Emmanuel Cortes,2,93,0,False
2025-11-22,94,Let Down,Radiohead,12,91,98,False
2025-11-22,95,"3,2,1",Tucker Wetmore,5,92,94,False
2025-11-22,96,Come N Go,Yeat,2,93,93,False
2025-11-22,97,Pixelated Kisses,Joji,4,38,0,False
2025-11-22,98,Nobody's Son,Sabrina Carpenter,11,12,88,False
2025-11-22,99,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,25,8,91,False
2025-11-22,100,3am,Loe Shimmy & Don Toliver,3,99,99,False
2025-11-29,1,The Fate Of Ophelia,Taylor Swift,7,1,1,False
2025-11-29,2,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",22,1,2,False
2025-11-29,3,Ordinary,Alex Warren,41,1,3,False
2025-11-29,4,Man I Need,Olivia Dean,13,4,4,False
2025-11-29,5,Opalite,Taylor Swift,7,2,5,False
2025-11-29,6,Mutt,Leon Thomas,42,6,7,False
2025-11-29,7,Daisies,Justin Bieber,19,2,6,False
2025-11-29,8,All I Want For Christmas Is You,Mariah Carey,74,1,11,False
2025-11-29,9,Folded,Kehlani,23,7,8,False
2025-11-29,10,I Got Better,Morgan Wallen,27,7,9,False
2025-11-29,11,Last Christmas,Wham!,48,3,13,False
2025-11-29,12,Back To Friends,sombr,34,10,10,False
2025-11-29,13,Rockin' Around The Christmas Tree,Brenda Lee,66,1,19,False
2025-11-29,14,Jingle Bell Rock,Bobby Helms,63,3,20,False
2025-11-29,15,What I Want,Morgan Wallen Featuring Tate McRae,27,1,14,False
2025-11-29,16,Choosin' Texas,Ella Langley,5,16,21,False
2025-11-29,17,It Depends,Chris Brown Featuring Bryson Tiller,17,16,16,False
2025-11-29,18,So Easy (To Fall In Love),Olivia Dean,8,18,29,False
2025-11-29,19,Santa Tell Me,Ariana Grande,31,5,30,False
2025-11-29,20,Manchild,Sabrina Carpenter,24,1,23,False
2025-11-29,21,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",21,3,15,False
2025-11-29,22,Tears,Sabrina Carpenter,12,3,18,False
2025-11-29,23,Love Me Not,Ravyn Lenae,34,5,22,False
2025-11-29,24,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",22,4,24,False
2025-11-29,25,Travelin' Soldier,Cody Johnson,2,12,12,False
2025-11-29,26,Tit For Tat,Tate McRae,8,3,25,False
2025-11-29,27,Underneath The Tree,Kelly Clarkson,34,9,41,False
2025-11-29,28,Elizabeth Taylor,Taylor Swift,7,3,17,False
2025-11-29,29,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",51,9,50,False
2025-11-29,30,It's The Most Wonderful Time Of The Year,Andy Williams,47,5,47,False
2025-11-29,31,Gabriela,KATSEYE,18,31,31,False
2025-11-29,32,It's Beginning To Look A Lot Like Christmas,Michael Buble,26,12,48,False
2025-11-29,33,Don't Mind If I Do,Riley Green Featuring Ella Langley,16,33,34,False
2025-11-29,34,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,37,7,0,False
2025-11-29,35,Fear,NF,1,35,0,True
2025-11-29,36,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",21,8,27,False
2025-11-29,37,Sleigh Ride,The Ronettes,34,8,0,False
2025-11-29,38,6 Months Later,Megan Moroney,22,30,37,False
2025-11-29,39,Somewhere Over Laredo,Lainey Wilson,20,39,39,False
2025-11-29,40,A Holly Jolly Christmas,Burl Ives,46,4,0,False
2025-11-29,41,No Broke Boys,Disco Lines & Tinashe,19,36,36,False
2025-11-29,42,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",21,15,32,False
2025-11-29,43,Happen To Me,Russell Dickerson,31,28,35,False
2025-11-29,44,Wi$h Li$t,Taylor Swift,7,6,26,False
2025-11-29,45,wgft,Gunna Featuring Burna Boy,15,40,40,False
2025-11-29,46,Father Figure,Taylor Swift,7,4,28,False
2025-11-29,47,Where Is My Husband!,RAYE,8,47,58,False
2025-11-29,48,Christmas (Baby Please Come Home),Darlene Love,27,15,0,False
2025-11-29,49,Feliz Navidad,Jose Feliciano,38,6,0,False
2025-11-29,50,20 Cigarettes,Morgan Wallen,26,20,55,False
2025-11-29,51,Hell At Night,BigXthaPlug Featuring Ella Langley,15,35,46,False
2025-11-29,52,Yukon,Justin Bieber,19,17,49,False
2025-11-29,53,Dracula,Tame Impala & JENNIE,8,30,38,False
2025-11-29,54,Is It A Crime,Mariah The Scientist & Kali Uchis,15,45,45,False
2025-11-29,55,A Couple Minutes,Olivia Dean,4,55,72,False
2025-11-29,56,Nice To Meet You,Myles Smith,24,54,54,False
2025-11-29,57,House Again,Hudson Westbrook,31,47,53,False
2025-11-29,58,Robbed You,Summer Walker & Mariah The Scientist,1,58,0,True
2025-11-29,59,Darlin',Chase Matthew,9,52,52,False
2025-11-29,60,Go Girl,"Summer Walker, Latto & Doja Cat",1,60,0,True
2025-11-29,61,Shot Callin,YoungBoy Never Broke Again,10,43,51,False
2025-11-29,62,Who I Was,NF & MGK,1,62,0,True
2025-11-29,63,Better Me For You (Brown Eyes),Max McNown,23,50,62,False
2025-11-29,64,The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,7,8,33,False
2025-11-29,65,Back In The Saddle,Luke Combs,17,22,59,False
2025-11-29,66,ErrTime,Cardi B,8,43,88,False
2025-11-29,67,Jealous Type,Doja Cat,13,28,56,False
2025-11-29,68,Baby,Summer Walker & Chris Brown,1,68,0,True
2025-11-29,69,No,Summer Walker,1,69,0,True
2025-11-29,70,Sorry,NF With James Arthur,1,70,0,True
2025-11-29,71,Last One To Know,Gavin Adcock,14,54,65,False
2025-11-29,72,12 To 12,sombr,14,41,66,False
2025-11-29,73,Sugar On My Tongue,"Tyler, The Creator",18,41,69,False
2025-11-29,74,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",8,69,73,False
2025-11-29,75,The Fall,Cody Johnson,8,68,68,False
2025-11-29,76,Ruin The Friendship,Taylor Swift,7,11,42,False
2025-11-29,77,Wood,Taylor Swift,7,5,60,False
2025-11-29,78,Actually Romantic,Taylor Swift,7,7,61,False
2025-11-29,79,FMT,Summer Walker,1,79,0,True
2025-11-29,80,1-800 Heartbreak,Summer Walker & Anderson .Paak,1,80,0,True
2025-11-29,81,Eldest Daughter,Taylor Swift,7,9,57,False
2025-11-29,82,Nice To Each Other,Olivia Dean,6,82,91,False
2025-11-29,83,What Kinda Man,Parker McCollum,10,74,78,False
2025-11-29,84,Went Legit,G Herbo,18,70,70,False
2025-11-29,85,Give Me A Reason,NF,1,85,0,True
2025-11-29,86,Home,NF,1,86,0,True
2025-11-29,87,Safe,Cardi B Featuring Kehlani,9,26,67,False
2025-11-29,88,Sparks,Coldplay,19,74,76,False
2025-11-29,89,Cancelled!,Taylor Swift,7,10,64,False
2025-11-29,90,The Dead Dance,Lady Gaga,11,40,75,False
2025-11-29,91,When Did You Get Hot?,Sabrina Carpenter,12,17,74,False
2025-11-29,92,Sienna,The Marias,11,74,86,False
2025-11-29,93,Camera,Ed Sheeran,10,58,77,False
2025-11-29,94,Days Like These,Luke Combs,4,79,81,False
2025-11-29,95,Amen,Shaboozey & Jelly Roll,28,56,84,False
2025-11-29,96,Baller,"Summer Walker, GloRilla, Sexyy Red & Monaleo",1,96,0,True
2025-11-29,97,Let Alone The One You Love,Olivia Dean,1,97,0,True
2025-11-29,98,Losin' Streak,Blake Roman,1,98,0,True
2025-11-29,99,Favorite Country Song,HARDY,4,90,90,False
2025-11-29,100,How Far Does A Goodbye Go,Jason Aldean,6,80,80,False
2025-12-06,1,The Fate Of Ophelia,Taylor Swift,8,1,1,False
2025-12-06,2,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",23,1,2,False
2025-12-06,3,Ordinary,Alex Warren,42,1,3,False
2025-12-06,4,Man I Need,Olivia Dean,14,4,4,False
2025-12-06,5,All I Want For Christmas Is You,Mariah Carey,75,1,8,False
2025-12-06,6,Last Christmas,Wham!,49,3,11,False
2025-12-06,7,Rockin' Around The Christmas Tree,Brenda Lee,67,1,13,False
2025-12-06,8,Jingle Bell Rock,Bobby Helms,64,3,14,False
2025-12-06,9,Mutt,Leon Thomas,43,6,6,False
2025-12-06,10,Opalite,Taylor Swift,8,2,5,False
2025-12-06,11,Choosin' Texas,Ella Langley,6,11,16,False
2025-12-06,12,Folded,Kehlani,24,7,9,False
2025-12-06,13,Santa Tell Me,Ariana Grande,32,5,19,False
2025-12-06,14,Daisies,Justin Bieber,20,2,7,False
2025-12-06,15,Back To Friends,sombr,35,10,12,False
2025-12-06,16,I Got Better,Morgan Wallen,28,7,10,False
2025-12-06,17,It's The Most Wonderful Time Of The Year,Andy Williams,48,5,30,False
2025-12-06,18,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",52,9,29,False
2025-12-06,19,Underneath The Tree,Kelly Clarkson,35,9,27,False
2025-12-06,20,Sleigh Ride,The Ronettes,35,8,37,False
