chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new
2019-01-05,39,I Like It,"Cardi B, Bad Bunny & J Balvin",38,1,40,False
2019-01-05,40,Blue Christmas,Elvis Presley,1,40,0,True
2019-01-05,41,Speechless,Dan + Shay,16,33,36,False
2019-01-05,42,Happy Xmas (War Is Over),John & Yoko/The Plastic Ono Band With The Harlem Community Choir,2,42,45,False
2019-01-05,43,Christmas (Baby Please Come Home),Darlene Love,2,43,50,False
2019-01-05,44,Underneath The Tree,Kelly Clarkson,4,44,0,False
2019-01-05,45,Run Rudolph Run,Chuck Berry,4,45,0,False
2019-01-05,46,Natural,Imagine Dragons,23,13,43,False
2019-01-05,47,Wow.,Post Malone,1,47,0,True
2019-01-05,48,Love Lies,Khalid & Normani,45,9,37,False
2019-01-05,49,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,1,49,0,True
2019-01-05,50,Beautiful,Bazzi Featuring Camila Cabello,21,30,38,False
2019-01-05,51,Better,Khalid,15,29,39,False
2019-01-05,52,Shallow,Lady Gaga & Bradley Cooper,13,5,44,False
2019-01-05,53,Cozy Little Christmas,Katy Perry,2,53,68,False
2019-01-05,54,She Got The Best Of Me,Luke Combs,20,34,51,False
2019-01-05,55,The Christmas Song,Lauren Daigle,2,55,90,False
2019-01-05,56,Uproar,Lil Wayne,13,7,49,False
2019-01-05,57,Swervin,A Boogie wit da Hoodie Featuring 6ix9ine,1,57,0,True
2019-01-05,58,Can't Leave Without It,21 Savage,1,58,0,True
2019-01-05,59,You Say,Lauren Daigle,24,44,59,False
2019-01-05,60,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,6,57,57,False
2019-01-05,61,Best Shot,Jimmie Allen,15,46,55,False
2019-01-05,62,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,19,31,53,False
2019-01-05,63,Be Alright,Dean Lewis,9,63,63,False
2019-01-05,64,Drunk Me,Mitchell Tenpenny,20,53,54,False
2019-01-05,65,Startender,A Boogie wit da Hoodie Featuring Offset & Tyga,1,65,0,True
2019-01-05,66,Look Back At It,A Boogie wit da Hoodie,3,66,96,False
2019-01-05,67,All My Friends,21 Savage,1,67,0,True
2019-01-05,68,BAD!,XXXTENTACION,7,16,52,False
2019-01-05,69,Backin' It Up,Pardison Fontaine Featuring Cardi B,11,64,64,False
2019-01-05,70,Break Da Law,21 Savage,1,70,0,True
2019-01-05,71,Imagine,Ariana Grande,2,24,24,False
2019-01-05,72,Talk To Me,Tory Lanez & Rich The Kid,9,61,61,False
2019-01-05,73,Monster,21 Savage,1,73,0,True
2019-01-05,74,Calling My Spirit,Kodak Black,4,46,46,False
2019-01-05,75,Consequences,Camila Cabello,8,69,69,False
2019-01-05,76,Armed And Dangerous,Juice WRLD,7,44,60,False
2019-01-05,77,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,9,28,62,False
2019-01-05,78,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,4,56,56,False
2019-01-05,79,Sixteen,Thomas Rhett,7,67,67,False
2019-01-05,80,Burning Man,Dierks Bentley Featuring Brothers Osborne,10,65,65,False
2019-01-05,81,Beautiful Crazy,Luke Combs,7,58,81,False
2019-01-05,82,When The Party's Over,Billie Eilish,10,52,77,False
2019-01-05,83,Sweet But Psycho,Ava Max,2,83,87,False
2019-01-05,84,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,11,66,66,False
2019-01-05,85,You,Jacquees,5,75,75,False
2019-01-05,86,1.5,21 Savage,1,86,0,True
2019-01-05,87,Girl Like You,Jason Aldean,5,71,71,False
2019-01-05,88,Out For The Night,21 Savage,1,88,0,True
2019-01-05,89,Good Girl,Dustin Lynch,7,72,72,False
2019-01-05,90,No Stylist,French Montana Featuring Drake,14,47,73,False
2019-01-05,91,Lovely,Billie Eilish & Khalid,9,78,89,False
2019-01-05,92,Ella Quiere Beber,Anuel AA & Romeo Santos,8,79,80,False
2019-01-05,93,Gun Smoke,21 Savage,1,93,0,True
2019-01-05,94,Demons And Angels,A Boogie wit da Hoodie Featuring Juice WRLD,1,94,0,True
2019-01-05,95,ASMR,21 Savage,1,95,0,True
2019-01-05,96,Last Shot,Kip Moore,6,78,78,False
2019-01-05,97,Fine China,Future & Juice WRLD,10,26,82,False
2019-01-05,98,Envy Me,Calboy,2,91,91,False
2019-01-05,99,Lost In Japan,Shawn Mendes X Zedd,14,48,83,False
2019-01-05,100,This Is It,Scotty McCreery,3,84,84,False
2019-01-12,1,Without Me,Halsey,13,1,2,False
2019-01-12,2,"Thank U, Next",Ariana Grande,9,1,1,False
2019-01-12,3,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,11,3,5,False
2019-01-12,4,Sicko Mode,Travis Scott,22,1,4,False
2019-01-12,5,High Hopes,Panic! At The Disco,22,5,6,False
2019-01-12,6,Happier,Marshmello & Bastille,20,3,7,False
2019-01-12,7,Girls Like You,Maroon 5 Featuring Cardi B,32,1,14,False
2019-01-12,8,Drip Too Hard,Lil Baby & Gunna,16,4,12,False
2019-01-12,9,ZEZE,Kodak Black Featuring Travis Scott & Offset,12,2,15,False
2019-01-12,10,Better Now,Post Malone,36,3,23,False
2019-01-12,11,Eastside,"Benny Blanco, Halsey & Khalid",25,11,21,False
2019-01-12,12,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,16,11,18,False
2019-01-12,13,Wow.,Post Malone,2,13,47,False
2019-01-12,14,Youngblood,5 Seconds of Summer,31,7,24,False
2019-01-12,15,Mo Bamba,Sheck Wes,19,6,17,False
2019-01-12,16,Breathin,Ariana Grande,20,12,22,False
2019-01-12,17,Money,Cardi B,11,13,19,False
2019-01-12,18,Lucid Dreams,Juice WRLD,34,2,27,False
2019-01-12,19,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",14,11,30,False
2019-01-12,20,MIA,Bad Bunny Featuring Drake,12,5,31,False
2019-01-12,21,Going Bad,Meek Mill Featuring Drake,5,6,36,False
2019-01-12,22,Leave Me Alone,Flipp Dinero,16,22,33,False
2019-01-12,23,Trip,Ella Mai,22,11,38,False
2019-01-12,24,Speechless,Dan + Shay,17,24,41,False
2019-01-12,25,Natural,Imagine Dragons,24,13,46,False
2019-01-12,26,I Like It,"Cardi B, Bad Bunny & J Balvin",39,1,39,False
2019-01-12,27,Love Lies,Khalid & Normani,46,9,48,False
2019-01-12,28,Beautiful,Bazzi Featuring Camila Cabello,22,28,50,False
2019-01-12,29,Shallow,Lady Gaga & Bradley Cooper,14,5,52,False
2019-01-12,30,Better,Khalid,16,29,51,False
2019-01-12,31,She Got The Best Of Me,Luke Combs,21,31,54,False
2019-01-12,32,Baby Shark,Pinkfong,1,32,0,True
2019-01-12,33,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,7,33,60,False
2019-01-12,34,You Say,Lauren Daigle,25,34,59,False
2019-01-12,35,Uproar,Lil Wayne,14,7,56,False
2019-01-12,36,A Lot,21 Savage,2,36,37,False
2019-01-12,37,Best Shot,Jimmie Allen,16,37,61,False
2019-01-12,38,Swervin,A Boogie wit da Hoodie Featuring 6ix9ine,2,38,57,False
2019-01-12,39,Drunk Me,Mitchell Tenpenny,21,39,64,False
2019-01-12,40,Be Alright,Dean Lewis,10,40,63,False
2019-01-12,41,Sweet But Psycho,Ava Max,3,41,83,False
2019-01-12,42,Sixteen,Thomas Rhett,8,42,79,False
2019-01-12,43,Talk To Me,Tory Lanez & Rich The Kid,10,43,72,False
2019-01-12,44,Backin' It Up,Pardison Fontaine Featuring Cardi B,12,44,69,False
2019-01-12,45,Burning Man,Dierks Bentley Featuring Brothers Osborne,11,45,80,False
2019-01-12,46,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,20,31,62,False
2019-01-12,47,Good Girl,Dustin Lynch,8,47,89,False
2019-01-12,48,Beautiful Crazy,Luke Combs,8,48,81,False
2019-01-12,49,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,5,49,78,False
2019-01-12,50,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,12,50,84,False
2019-01-12,51,Consequences,Camila Cabello,9,51,75,False
2019-01-12,52,Girl Like You,Jason Aldean,6,52,87,False
2019-01-12,53,Last Shot,Kip Moore,7,53,96,False
2019-01-12,54,Look Back At It,A Boogie wit da Hoodie,4,54,66,False
2019-01-12,55,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,10,28,77,False
2019-01-12,56,Armed And Dangerous,Juice WRLD,8,44,76,False
2019-01-12,57,This Is It,Scotty McCreery,4,57,100,False
2019-01-12,58,Calling My Spirit,Kodak Black,5,46,74,False
2019-01-12,59,You,Jacquees,6,59,85,False
2019-01-12,60,No Stylist,French Montana Featuring Drake,15,47,90,False
2019-01-12,61,Startender,A Boogie wit da Hoodie Featuring Offset & Tyga,2,61,65,False
2019-01-12,62,Electricity,Silk City x Dua Lipa,7,62,0,False
2019-01-12,63,Imagine,Ariana Grande,3,24,71,False
2019-01-12,64,Ella Quiere Beber,Anuel AA & Romeo Santos,9,64,92,False
2019-01-12,65,Can't Leave Without It,21 Savage,2,58,58,False
2019-01-12,66,Envy Me,Calboy,3,66,98,False
2019-01-12,67,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,18,56,0,False
2019-01-12,68,When The Party's Over,Billie Eilish,11,52,82,False
2019-01-12,69,Millionaire,Chris Stapleton,4,69,0,False
2019-01-12,70,BAD!,XXXTENTACION,8,16,68,False
2019-01-12,71,Lost In Japan,Shawn Mendes X Zedd,15,48,99,False
2019-01-12,72,Pure Cocaine,Lil Baby,4,46,0,False
2019-01-12,73,Lovely,Billie Eilish & Khalid,10,73,91,False
2019-01-12,74,Fine China,Future & Juice WRLD,11,26,97,False
2019-01-12,75,Take It From Me,Jordan Davis,1,75,0,True
2019-01-12,76,What Makes You Country,Luke Bryan,1,76,0,True
2019-01-12,77,Yosemite,Travis Scott,11,25,0,False
2019-01-12,78,Monster,21 Savage,2,73,73,False
2019-01-12,79,Blue Tacoma,Russell Dickerson,16,52,0,False
2019-01-12,80,Down To The Honkytonk,Jake Owen,1,80,0,True
2019-01-12,81,Close Friends,Lil Baby,12,28,0,False
2019-01-12,82,Love Someone,Lukas Graham,1,82,0,True
2019-01-12,83,Love Wins,Carrie Underwood,1,83,0,True
2019-01-12,84,KIKA,6ix9ine Featuring Tory Lanez,5,44,0,False
2019-01-12,85,Nuketown,Ski Mask The Slump God Featuring Juice WRLD,4,63,0,False
2019-01-12,86,Ruin My Life,Zara Larsson,1,86,0,True
2019-01-12,87,Body,Loud Luxury Featuring Brando,1,87,0,True
2019-01-12,88,Dip,Tyga & Nicki Minaj,7,63,0,False
2019-01-12,89,Good Form,Nicki Minaj Featuring Lil Wayne,4,60,0,False
2019-01-12,90,Demons And Angels,A Boogie wit da Hoodie Featuring Juice WRLD,2,90,94,False
2019-01-12,91,Here Tonight,Brett Young,1,91,0,True
2019-01-12,92,Burn Out,Midland,1,92,0,True
2019-01-12,93,Solo de Mi,Bad Bunny,1,93,0,True
2019-01-12,94,Lucky You,Eminem Featuring Joyner Lucas,13,6,0,False
2019-01-12,95,Roses,Benny Blanco & Juice WRLD Featuring Brendon Urie,1,95,0,True
2019-01-12,96,whoa (mind in awe),XXXTENTACION,3,37,0,False
2019-01-12,97,All My Friends,21 Savage,2,67,67,False
2019-01-12,98,Make It Sweet,Old Dominion,1,98,0,True
2019-01-12,99,Ocean Eyes,Billie Eilish,3,96,0,False
2019-01-12,100,idontwannabeyouanymore,Billie Eilish,1,100,0,True
2019-01-19,1,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,12,1,3,False
2019-01-19,2,Without Me,Halsey,14,1,1,False
2019-01-19,3,"Thank U, Next",Ariana Grande,10,1,2,False
2019-01-19,4,Sicko Mode,Travis Scott,23,1,4,False
2019-01-19,5,High Hopes,Panic! At The Disco,23,5,5,False
2019-01-19,6,Happier,Marshmello & Bastille,21,3,6,False
2019-01-19,7,Girls Like You,Maroon 5 Featuring Cardi B,33,1,7,False
2019-01-19,8,Drip Too Hard,Lil Baby & Gunna,17,4,8,False
2019-01-19,9,Eastside,"Benny Blanco, Halsey & Khalid",26,9,11,False
2019-01-19,10,ZEZE,Kodak Black Featuring Travis Scott & Offset,13,2,9,False
2019-01-19,11,Wow.,Post Malone,3,11,13,False
2019-01-19,12,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,17,11,12,False
2019-01-19,13,Better Now,Post Malone,37,3,10,False
2019-01-19,14,Mo Bamba,Sheck Wes,20,6,15,False
2019-01-19,15,Breathin,Ariana Grande,21,12,16,False
2019-01-19,16,Youngblood,5 Seconds of Summer,32,7,14,False
2019-01-19,17,Money,Cardi B,12,13,17,False
2019-01-19,18,Going Bad,Meek Mill Featuring Drake,6,6,21,False
2019-01-19,19,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",15,11,19,False
2019-01-19,20,MIA,Bad Bunny Featuring Drake,13,5,20,False
2019-01-19,21,Leave Me Alone,Flipp Dinero,17,21,22,False
2019-01-19,22,Lucid Dreams,Juice WRLD,35,2,18,False
2019-01-19,23,Shallow,Lady Gaga & Bradley Cooper,15,5,29,False
2019-01-19,24,Better,Khalid,17,24,30,False
2019-01-19,25,Speechless,Dan + Shay,18,24,24,False
2019-01-19,26,Trip,Ella Mai,23,11,23,False
2019-01-19,27,Beautiful,Bazzi Featuring Camila Cabello,23,27,28,False
2019-01-19,28,Love Lies,Khalid & Normani,47,9,27,False
2019-01-19,29,Natural,Imagine Dragons,25,13,25,False
2019-01-19,30,I Like It,"Cardi B, Bad Bunny & J Balvin",40,1,26,False
2019-01-19,31,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,8,31,33,False
2019-01-19,32,She Got The Best Of Me,Luke Combs,22,31,31,False
2019-01-19,33,A Lot,21 Savage,3,33,36,False
2019-01-19,34,You Say,Lauren Daigle,26,34,34,False
2019-01-19,35,Undecided,Chris Brown,1,35,0,True
2019-01-19,36,Uproar,Lil Wayne,15,7,35,False
2019-01-19,37,Sweet But Psycho,Ava Max,4,37,41,False
2019-01-19,38,Baby Shark,Pinkfong,2,32,32,False
2019-01-19,39,Best Shot,Jimmie Allen,17,37,37,False
2019-01-19,40,Swervin,A Boogie wit da Hoodie Featuring 6ix9ine,3,38,38,False
2019-01-19,41,Beautiful Crazy,Luke Combs,9,41,48,False
2019-01-19,42,Be Alright,Dean Lewis,11,40,40,False
2019-01-19,43,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,6,43,49,False
2019-01-19,44,Good Girl,Dustin Lynch,9,44,47,False
2019-01-19,45,Sixteen,Thomas Rhett,9,42,42,False
2019-01-19,46,Crushed Up,Future,1,46,0,True
2019-01-19,47,Burning Man,Dierks Bentley Featuring Brothers Osborne,12,45,45,False
2019-01-19,48,Backin' It Up,Pardison Fontaine Featuring Cardi B,13,44,44,False
2019-01-19,49,Look Back At It,A Boogie wit da Hoodie,5,49,54,False
2019-01-19,50,Girl Like You,Jason Aldean,7,50,52,False
2019-01-19,51,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,13,50,50,False
2019-01-19,52,Consequences,Camila Cabello,10,51,51,False
2019-01-19,53,This Is It,Scotty McCreery,5,53,57,False
2019-01-19,54,Armed And Dangerous,Juice WRLD,9,44,56,False
2019-01-19,55,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,11,28,55,False
2019-01-19,56,Calling My Spirit,Kodak Black,6,46,58,False
2019-01-19,57,Talk To Me,Tory Lanez & Rich The Kid,11,43,43,False
2019-01-19,58,You,Jacquees,7,58,59,False
2019-01-19,59,Startender,A Boogie wit da Hoodie Featuring Offset & Tyga,3,59,61,False
2019-01-19,60,Last Shot,Kip Moore,8,53,53,False
2019-01-19,61,No Stylist,French Montana Featuring Drake,16,47,60,False
2019-01-19,62,Electricity,Silk City x Dua Lipa,8,62,62,False
2019-01-19,63,Envy Me,Calboy,4,63,66,False
2019-01-19,64,Ella Quiere Beber,Anuel AA & Romeo Santos,10,64,64,False
2019-01-19,65,Lovely,Billie Eilish & Khalid,11,65,73,False
2019-01-19,66,Pure Cocaine,Lil Baby,5,46,72,False
2019-01-19,67,Millionaire,Chris Stapleton,5,67,69,False
2019-01-19,68,When The Party's Over,Billie Eilish,12,52,68,False
2019-01-19,69,Take It From Me,Jordan Davis,2,69,75,False
2019-01-19,70,Can't Leave Without It,21 Savage,3,58,65,False
2019-01-19,71,Yosemite,Travis Scott,12,25,77,False
2019-01-19,72,Fine China,Future & Juice WRLD,12,26,74,False
2019-01-19,73,Imagine,Ariana Grande,4,24,63,False
2019-01-19,74,What Makes You Country,Luke Bryan,2,74,76,False
2019-01-19,75,Down To The Honkytonk,Jake Owen,2,75,80,False
2019-01-19,76,Ruin My Life,Zara Larsson,2,76,86,False
2019-01-19,77,BAD!,XXXTENTACION,9,16,70,False
2019-01-19,78,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,19,56,67,False
2019-01-19,79,Blue Tacoma,Russell Dickerson,17,52,79,False
2019-01-19,80,Body,Loud Luxury Featuring Brando,2,80,87,False
2019-01-19,81,Butterfly Doors,Lil Pump,1,81,0,True
2019-01-19,82,Love Someone,Lukas Graham,2,82,82,False
2019-01-19,83,Space Cadet,Metro Boomin Featuring Gunna,5,51,0,False
2019-01-19,84,Lost In Japan,Shawn Mendes X Zedd,16,48,71,False
2019-01-19,85,Love Wins,Carrie Underwood,2,83,83,False
2019-01-19,86,Nuketown,Ski Mask The Slump God Featuring Juice WRLD,5,63,85,False
2019-01-19,87,Valuable Pain,YoungBoy Never Broke Again,1,87,0,True
2019-01-19,88,Here Tonight,Brett Young,2,88,91,False
2019-01-19,89,Close Friends,Lil Baby,13,28,81,False
2019-01-19,90,Monster,21 Savage,3,73,78,False
2019-01-19,91,Roses,Benny Blanco & Juice WRLD Featuring Brendon Urie,2,91,95,False
2019-01-19,92,Make It Sweet,Old Dominion,2,92,98,False
2019-01-19,93,Burn Out,Midland,2,92,92,False
2019-01-19,94,Good Form,Nicki Minaj Featuring Lil Wayne,5,60,89,False
2019-01-19,95,Demons And Angels,A Boogie wit da Hoodie Featuring Juice WRLD,3,90,90,False
2019-01-19,96,KIKA,6ix9ine Featuring Tory Lanez,6,44,84,False
2019-01-19,97,Ocean Eyes,Billie Eilish,4,96,99,False
2019-01-19,98,idontwannabeyouanymore,Billie Eilish,2,98,100,False
2019-01-19,99,Dip,Tyga & Nicki Minaj,8,63,88,False
2019-01-19,100,Lucky You,Eminem Featuring Joyner Lucas,14,6,94,False
2019-01-26,1,Without Me,Halsey,15,1,2,False
2019-01-26,2,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,13,1,1,False
2019-01-26,3,Sicko Mode,Travis Scott,24,1,4,False
2019-01-26,4,High Hopes,Panic! At The Disco,24,4,5,False
2019-01-26,5,"Thank U, Next",Ariana Grande,11,1,3,False
2019-01-26,6,Happier,Marshmello & Bastille,22,3,6,False
2019-01-26,7,Girls Like You,Maroon 5 Featuring Cardi B,34,1,7,False
2019-01-26,8,Drip Too Hard,Lil Baby & Gunna,18,4,8,False
2019-01-26,9,Wow.,Post Malone,4,9,11,False
2019-01-26,10,ZEZE,Kodak Black Featuring Travis Scott & Offset,14,2,10,False
2019-01-26,11,Eastside,"Benny Blanco, Halsey & Khalid",27,9,9,False
2019-01-26,12,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,18,11,12,False
2019-01-26,13,Money,Cardi B,13,13,17,False
2019-01-26,14,Mo Bamba,Sheck Wes,21,6,14,False
2019-01-26,15,Better Now,Post Malone,38,3,13,False
2019-01-26,16,Youngblood,5 Seconds of Summer,33,7,16,False
2019-01-26,17,Going Bad,Meek Mill Featuring Drake,7,6,18,False
2019-01-26,18,Breathin,Ariana Grande,22,12,15,False
2019-01-26,19,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",16,11,19,False
2019-01-26,20,MIA,Bad Bunny Featuring Drake,14,5,20,False
2019-01-26,21,Leave Me Alone,Flipp Dinero,18,21,21,False
2019-01-26,22,Better,Khalid,18,22,24,False
2019-01-26,23,Lucid Dreams,Juice WRLD,36,2,22,False
2019-01-26,24,Shallow,Lady Gaga & Bradley Cooper,16,5,23,False
2019-01-26,25,Speechless,Dan + Shay,19,24,25,False
2019-01-26,26,Beautiful,Bazzi Featuring Camila Cabello,24,26,27,False
2019-01-26,27,Lost In The Fire,Gesaffelstein & The Weeknd,1,27,0,True
2019-01-26,28,Love Lies,Khalid & Normani,48,9,28,False
2019-01-26,29,Trip,Ella Mai,24,11,26,False
2019-01-26,30,I Like It,"Cardi B, Bad Bunny & J Balvin",41,1,30,False
2019-01-26,31,Natural,Imagine Dragons,26,13,29,False
2019-01-26,32,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,9,31,31,False
2019-01-26,33,Dancing With A Stranger,Sam Smith & Normani,1,33,0,True
2019-01-26,34,A Lot,21 Savage,4,33,33,False
2019-01-26,35,You Say,Lauren Daigle,27,34,34,False
2019-01-26,36,Sweet But Psycho,Ava Max,5,36,37,False
2019-01-26,37,Baby Shark,Pinkfong,3,32,38,False
2019-01-26,38,She Got The Best Of Me,Luke Combs,23,31,32,False
2019-01-26,39,Swervin,A Boogie wit da Hoodie Featuring 6ix9ine,4,38,40,False
2019-01-26,40,Look Back At It,A Boogie wit da Hoodie,6,40,49,False
2019-01-26,41,Envy Me,Calboy,5,41,63,False
2019-01-26,42,Beautiful Crazy,Luke Combs,10,41,41,False
2019-01-26,43,Sixteen,Thomas Rhett,10,42,45,False
2019-01-26,44,Be Alright,Dean Lewis,12,40,42,False
2019-01-26,45,Backin' It Up,Pardison Fontaine Featuring Cardi B,14,44,48,False
2019-01-26,46,Girl Like You,Jason Aldean,8,46,50,False
2019-01-26,47,Burning Man,Dierks Bentley Featuring Brothers Osborne,13,45,47,False
2019-01-26,48,Best Shot,Jimmie Allen,18,37,39,False
2019-01-26,49,Uproar,Lil Wayne,16,7,36,False
2019-01-26,50,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,7,43,43,False
2019-01-26,51,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,14,50,51,False
2019-01-26,52,This Is It,Scotty McCreery,6,52,53,False
2019-01-26,53,Good Girl,Dustin Lynch,10,44,44,False
2019-01-26,54,Twerk,City Girls Featuring Cardi B,2,54,0,False
2019-01-26,55,Calling My Spirit,Kodak Black,7,46,56,False
2019-01-26,56,Undecided,Chris Brown,2,35,35,False
2019-01-26,57,Saturday Nights,Khalid & Kane Brown,2,57,0,False
2019-01-26,58,Armed And Dangerous,Juice WRLD,10,44,54,False
2019-01-26,59,Crushed Up,Future,2,46,46,False
2019-01-26,60,Consequences,Camila Cabello,11,51,52,False
2019-01-26,61,You,Jacquees,8,58,58,False
2019-01-26,62,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,12,28,55,False
2019-01-26,63,No Stylist,French Montana Featuring Drake,17,47,61,False
2019-01-26,64,Lovely,Billie Eilish & Khalid,12,64,65,False
2019-01-26,65,Startender,A Boogie wit da Hoodie Featuring Offset & Tyga,4,59,59,False
2019-01-26,66,Ella Quiere Beber,Anuel AA & Romeo Santos,11,64,64,False
2019-01-26,67,Pure Cocaine,Lil Baby,6,46,66,False
2019-01-26,68,Electricity,Silk City x Dua Lipa,9,62,62,False
2019-01-26,69,Nights Like This,Kehlani Featuring Ty Dolla $ign,1,69,0,True
2019-01-26,70,Yosemite,Travis Scott,13,25,71,False
2019-01-26,71,Millionaire,Chris Stapleton,6,67,67,False
2019-01-26,72,Talk To Me,Tory Lanez & Rich The Kid,12,43,57,False
2019-01-26,73,What Makes You Country,Luke Bryan,3,73,74,False
2019-01-26,74,When The Party's Over,Billie Eilish,13,52,68,False
2019-01-26,75,Thotiana,Blueface,1,75,0,True
2019-01-26,76,Take It From Me,Jordan Davis,3,69,69,False
2019-01-26,77,Ruin My Life,Zara Larsson,3,76,76,False
2019-01-26,78,Down To The Honkytonk,Jake Owen,3,75,75,False
