chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new,year,artist_list
2016-02-27,22.0,Jumpman,Drake & Future,21.0,12.0,22.0,False,2016.0,"['Drake', 'Future']"
2016-03-05,23.0,Jumpman,Drake & Future,22.0,12.0,22.0,False,2016.0,"['Drake', 'Future']"
2016-03-12,24.0,Jumpman,Drake & Future,23.0,12.0,23.0,False,2016.0,"['Drake', 'Future']"
2016-03-19,22.0,Jumpman,Drake & Future,24.0,12.0,24.0,False,2016.0,"['Drake', 'Future']"
2016-03-26,23.0,Jumpman,Drake & Future,25.0,12.0,22.0,False,2016.0,"['Drake', 'Future']"
2016-04-02,24.0,Jumpman,Drake & Future,26.0,12.0,23.0,False,2016.0,"['Drake', 'Future']"
2016-04-09,27.0,Jumpman,Drake & Future,27.0,12.0,24.0,False,2016.0,"['Drake', 'Future']"
2016-04-16,32.0,Jumpman,Drake & Future,28.0,12.0,27.0,False,2016.0,"['Drake', 'Future']"
2016-04-23,23.0,Jumpman,Drake & Future,29.0,12.0,32.0,False,2016.0,"['Drake', 'Future']"
2016-04-30,25.0,Jumpman,Drake & Future,30.0,12.0,23.0,False,2016.0,"['Drake', 'Future']"
2016-05-07,34.0,Jumpman,Drake & Future,31.0,12.0,25.0,False,2016.0,"['Drake', 'Future']"
2016-05-14,49.0,Jumpman,Drake & Future,32.0,12.0,34.0,False,2016.0,"['Drake', 'Future']"
2016-01-02,14.0,On My Mind,Ellie Goulding,13.0,13.0,13.0,False,2016.0,['Ellie Goulding']
2016-01-09,17.0,On My Mind,Ellie Goulding,14.0,13.0,14.0,False,2016.0,['Ellie Goulding']
2016-01-16,16.0,On My Mind,Ellie Goulding,15.0,13.0,17.0,False,2016.0,['Ellie Goulding']
2016-01-23,15.0,On My Mind,Ellie Goulding,16.0,13.0,16.0,False,2016.0,['Ellie Goulding']
2016-01-30,21.0,On My Mind,Ellie Goulding,17.0,13.0,15.0,False,2016.0,['Ellie Goulding']
2016-02-06,27.0,On My Mind,Ellie Goulding,18.0,13.0,21.0,False,2016.0,['Ellie Goulding']
2016-02-13,32.0,On My Mind,Ellie Goulding,19.0,13.0,27.0,False,2016.0,['Ellie Goulding']
2016-02-20,34.0,On My Mind,Ellie Goulding,20.0,13.0,32.0,False,2016.0,['Ellie Goulding']
2016-02-27,41.0,On My Mind,Ellie Goulding,21.0,13.0,34.0,False,2016.0,['Ellie Goulding']
2016-03-05,48.0,On My Mind,Ellie Goulding,22.0,13.0,41.0,False,2016.0,['Ellie Goulding']
2016-01-02,15.0,Can't Feel My Face,The Weeknd,28.0,1.0,15.0,False,2016.0,['The Weeknd']
2016-01-09,21.0,Can't Feel My Face,The Weeknd,29.0,1.0,15.0,False,2016.0,['The Weeknd']
2016-01-16,24.0,Can't Feel My Face,The Weeknd,30.0,1.0,21.0,False,2016.0,['The Weeknd']
2016-01-23,24.0,Can't Feel My Face,The Weeknd,31.0,1.0,24.0,False,2016.0,['The Weeknd']
2016-01-30,27.0,Can't Feel My Face,The Weeknd,32.0,1.0,24.0,False,2016.0,['The Weeknd']
2016-02-06,32.0,Can't Feel My Face,The Weeknd,33.0,1.0,27.0,False,2016.0,['The Weeknd']
2016-02-13,35.0,Can't Feel My Face,The Weeknd,34.0,1.0,32.0,False,2016.0,['The Weeknd']
2016-02-20,42.0,Can't Feel My Face,The Weeknd,35.0,1.0,35.0,False,2016.0,['The Weeknd']
2016-02-27,42.0,Can't Feel My Face,The Weeknd,36.0,1.0,42.0,False,2016.0,['The Weeknd']
2016-03-05,32.0,Can't Feel My Face,The Weeknd,37.0,1.0,42.0,False,2016.0,['The Weeknd']
2016-03-12,38.0,Can't Feel My Face,The Weeknd,38.0,1.0,32.0,False,2016.0,['The Weeknd']
2016-03-19,39.0,Can't Feel My Face,The Weeknd,39.0,1.0,38.0,False,2016.0,['The Weeknd']
2016-03-26,45.0,Can't Feel My Face,The Weeknd,40.0,1.0,39.0,False,2016.0,['The Weeknd']
2016-04-02,50.0,Can't Feel My Face,The Weeknd,41.0,1.0,45.0,False,2016.0,['The Weeknd']
2016-01-02,16.0,Antidote,Travis Scott,15.0,16.0,16.0,False,2016.0,['Travis Scott']
2016-01-09,16.0,Antidote,Travis Scott,16.0,16.0,16.0,False,2016.0,['Travis Scott']
2016-01-16,17.0,Antidote,Travis Scott,17.0,16.0,16.0,False,2016.0,['Travis Scott']
2016-01-23,19.0,Antidote,Travis Scott,18.0,16.0,17.0,False,2016.0,['Travis Scott']
2016-01-30,17.0,Antidote,Travis Scott,19.0,16.0,19.0,False,2016.0,['Travis Scott']
2016-02-06,19.0,Antidote,Travis Scott,20.0,16.0,17.0,False,2016.0,['Travis Scott']
2016-02-13,23.0,Antidote,Travis Scott,21.0,16.0,19.0,False,2016.0,['Travis Scott']
2016-02-20,28.0,Antidote,Travis Scott,22.0,16.0,23.0,False,2016.0,['Travis Scott']
2016-02-27,32.0,Antidote,Travis Scott,23.0,16.0,28.0,False,2016.0,['Travis Scott']
2016-03-05,36.0,Antidote,Travis Scott,24.0,16.0,32.0,False,2016.0,['Travis Scott']
2016-03-12,40.0,Antidote,Travis Scott,25.0,16.0,36.0,False,2016.0,['Travis Scott']
2016-03-19,47.0,Antidote,Travis Scott,26.0,16.0,40.0,False,2016.0,['Travis Scott']
2016-01-02,17.0,Ex's & Oh's,Elle King,24.0,10.0,12.0,False,2016.0,['Elle King']
2016-01-09,23.0,Ex's & Oh's,Elle King,25.0,10.0,17.0,False,2016.0,['Elle King']
2016-01-16,14.0,Ex's & Oh's,Elle King,26.0,10.0,23.0,False,2016.0,['Elle King']
2016-01-23,20.0,Ex's & Oh's,Elle King,27.0,10.0,14.0,False,2016.0,['Elle King']
2016-01-30,25.0,Ex's & Oh's,Elle King,28.0,10.0,20.0,False,2016.0,['Elle King']
2016-02-06,29.0,Ex's & Oh's,Elle King,29.0,10.0,25.0,False,2016.0,['Elle King']
2016-02-13,31.0,Ex's & Oh's,Elle King,30.0,10.0,29.0,False,2016.0,['Elle King']
2016-02-20,32.0,Ex's & Oh's,Elle King,31.0,10.0,31.0,False,2016.0,['Elle King']
2016-02-27,36.0,Ex's & Oh's,Elle King,32.0,10.0,32.0,False,2016.0,['Elle King']
2016-03-05,33.0,Ex's & Oh's,Elle King,33.0,10.0,36.0,False,2016.0,['Elle King']
2016-03-12,34.0,Ex's & Oh's,Elle King,34.0,10.0,33.0,False,2016.0,['Elle King']
2016-03-19,40.0,Ex's & Oh's,Elle King,35.0,10.0,34.0,False,2016.0,['Elle King']
2016-03-26,40.0,Ex's & Oh's,Elle King,36.0,10.0,40.0,False,2016.0,['Elle King']
2016-04-02,48.0,Ex's & Oh's,Elle King,37.0,10.0,40.0,False,2016.0,['Elle King']
2016-04-09,49.0,Ex's & Oh's,Elle King,38.0,10.0,48.0,False,2016.0,['Elle King']
2016-01-02,18.0,All I Want For Christmas Is You,Mariah Carey,13.0,18.0,22.0,False,2016.0,['Mariah Carey']
2016-01-09,11.0,All I Want For Christmas Is You,Mariah Carey,14.0,11.0,18.0,False,2016.0,['Mariah Carey']
2016-01-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-01-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-01-30,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-02-06,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-02-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-02-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-02-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-03-05,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-03-12,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-03-19,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-03-26,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-04-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-04-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-04-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-04-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-04-30,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-05-07,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-05-14,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-05-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-05-28,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-06-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-06-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-06-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-06-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-07-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-07-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-07-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-07-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-07-30,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-08-06,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-08-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-08-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-08-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-09-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-09-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-09-17,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-09-24,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-10-01,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-10-08,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-10-15,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-10-22,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-10-29,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-11-05,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-11-12,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-11-19,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-11-26,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-12-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-12-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2016-12-17,23.0,All I Want For Christmas Is You,Mariah Carey,15.0,11.0,0.0,False,2016.0,['Mariah Carey']
2016-12-24,17.0,All I Want For Christmas Is You,Mariah Carey,16.0,11.0,23.0,False,2016.0,['Mariah Carey']
2016-12-31,20.0,All I Want For Christmas Is You,Mariah Carey,17.0,11.0,17.0,False,2016.0,['Mariah Carey']
2017-01-07,16.0,All I Want For Christmas Is You,Mariah Carey,18.0,11.0,20.0,False,2017.0,['Mariah Carey']
2017-01-14,35.0,All I Want For Christmas Is You,Mariah Carey,19.0,11.0,16.0,False,2017.0,['Mariah Carey']
2017-01-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-01-28,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-02-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-02-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-02-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-02-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-03-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-03-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-03-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-03-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-04-01,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-04-08,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-04-15,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-04-22,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-04-29,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-05-06,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-05-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-05-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-05-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-06-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-06-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-06-17,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-06-24,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-07-01,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-07-08,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-07-15,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-07-22,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-07-29,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-08-05,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-08-12,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-08-19,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-08-26,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-09-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-09-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-09-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-09-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-09-30,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-10-07,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-10-14,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-10-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-10-28,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-11-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-11-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-11-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-11-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-12-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-12-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2017-12-16,21.0,All I Want For Christmas Is You,Mariah Carey,20.0,11.0,0.0,False,2017.0,['Mariah Carey']
2017-12-23,11.0,All I Want For Christmas Is You,Mariah Carey,21.0,11.0,21.0,False,2017.0,['Mariah Carey']
2017-12-30,9.0,All I Want For Christmas Is You,Mariah Carey,22.0,9.0,11.0,False,2017.0,['Mariah Carey']
2018-01-06,13.0,All I Want For Christmas Is You,Mariah Carey,24.0,9.0,9.0,False,2018.0,['Mariah Carey']
2018-01-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-01-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-01-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-02-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-02-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-02-17,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-02-24,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-03-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-03-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-03-17,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-03-24,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-03-31,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-04-07,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-04-14,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-04-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-04-28,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-05-05,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-05-12,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-05-19,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-05-26,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-06-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-06-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-06-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-06-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-06-30,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-07-07,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-07-14,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-07-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-07-28,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-08-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-08-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-08-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-08-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-09-01,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-09-08,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-09-15,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-09-22,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-09-29,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-10-06,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-10-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-10-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-10-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-11-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-11-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-11-17,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-11-24,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2018-12-01,29.0,All I Want For Christmas Is You,Mariah Carey,25.0,9.0,0.0,False,2018.0,['Mariah Carey']
2018-12-08,14.0,All I Want For Christmas Is You,Mariah Carey,26.0,9.0,29.0,False,2018.0,['Mariah Carey']
2018-12-15,7.0,All I Want For Christmas Is You,Mariah Carey,27.0,7.0,14.0,False,2018.0,['Mariah Carey']
2018-12-22,6.0,All I Want For Christmas Is You,Mariah Carey,28.0,6.0,7.0,False,2018.0,['Mariah Carey']
2018-12-29,7.0,All I Want For Christmas Is You,Mariah Carey,29.0,6.0,6.0,False,2018.0,['Mariah Carey']
2019-01-05,3.0,All I Want For Christmas Is You,Mariah Carey,30.0,3.0,7.0,False,2019.0,['Mariah Carey']
2019-01-12,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-01-19,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-01-26,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-02-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-02-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-02-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-02-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-03-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-03-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-03-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-03-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-03-30,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-04-06,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-04-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-04-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-04-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-05-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-05-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-05-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-05-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-06-01,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-06-08,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-06-15,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-06-22,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-06-29,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-07-06,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-07-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-07-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-07-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-08-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-08-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-08-17,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-08-24,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-08-31,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-09-07,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-09-14,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-09-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-09-28,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-10-05,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-10-12,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-10-19,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-10-26,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-11-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-11-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-11-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2019-11-23,39.0,All I Want For Christmas Is You,Mariah Carey,31.0,3.0,0.0,False,2019.0,['Mariah Carey']
2019-11-30,31.0,All I Want For Christmas Is You,Mariah Carey,32.0,3.0,39.0,False,2019.0,['Mariah Carey']
2019-12-07,18.0,All I Want For Christmas Is You,Mariah Carey,33.0,3.0,31.0,False,2019.0,['Mariah Carey']
2019-12-14,3.0,All I Want For Christmas Is You,Mariah Carey,34.0,3.0,18.0,False,2019.0,['Mariah Carey']
2019-12-21,1.0,All I Want For Christmas Is You,Mariah Carey,35.0,1.0,3.0,False,2019.0,['Mariah Carey']
2019-12-28,1.0,All I Want For Christmas Is You,Mariah Carey,36.0,1.0,1.0,False,2019.0,['Mariah Carey']
2020-01-04,1.0,All I Want For Christmas Is You,Mariah Carey,37.0,1.0,1.0,False,2020.0,['Mariah Carey']
2020-01-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-01-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-01-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-02-01,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-02-08,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-02-15,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-02-22,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-02-29,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-03-07,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-03-14,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-03-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-03-28,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-04-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-04-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-04-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-04-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-05-02,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-05-09,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-05-16,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-05-23,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-05-30,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-06-06,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-06-13,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-06-20,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-06-27,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-07-04,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-07-11,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-07-18,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-07-25,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-08-01,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-08-08,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-08-15,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-08-22,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-08-29,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-09-05,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-09-12,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-09-19,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-09-26,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-10-03,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-10-10,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-10-17,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-10-24,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-10-31,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-11-07,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-11-14,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-11-21,,All I Want For Christmas Is You,Mariah Carey,,,,,,
2020-11-28,29.0,All I Want For Christmas Is You,Mariah Carey,38.0,1.0,0.0,False,2020.0,['Mariah Carey']
2020-12-05,14.0,All I Want For Christmas Is You,Mariah Carey,39.0,1.0,29.0,False,2020.0,['Mariah Carey']
2020-12-12,2.0,All I Want For Christmas Is You,Mariah Carey,40.0,1.0,14.0,False,2020.0,['Mariah Carey']
2020-12-19,1.0,All I Want For Christmas Is You,Mariah Carey,41.0,1.0,2.0,False,2020.0,['Mariah Carey']
2020-12-26,2.0,All I Want For Christmas Is You,Mariah Carey,42.0,1.0,1.0,False,2020.0,['Mariah Carey']
2021-01-02,1.0,All I Want For Christmas Is You,Mariah Carey,43.0,1.0,2.0,False,2021.0,['Mariah Carey']
2021-01-09,9.0,All I Want For Christmas Is You,Mariah Carey,44.0,1.0,1.0,False,2021.0,['Mariah Carey']
